epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,677.183,0.69033,0.47724,0.85066,0.95597,0.96206,0.97975,0.87107,0.51035,0.34839,0.81269,0.00482371,0.00482371,0.00482371
185,681.143,0.69933,0.47409,0.85541,0.95883,0.95762,0.98312,0.87342,0.51127,0.3346,0.81251,0.00479543,0.00479543,0.00479543
186,685.039,0.69875,0.47897,0.85363,0.94617,0.9495,0.98548,0.87163,0.54639,0.35004,0.81594,0.00476714,0.00476714,0.00476714
187,688.927,0.68895,0.47588,0.85537,0.92849,0.92268,0.97452,0.86762,0.50581,0.3689,0.81133,0.00473886,0.00473886,0.00473886
188,692.758,0.70869,0.4782,0.85678,0.96776,0.96412,0.98806,0.87359,0.53421,0.33938,0.81477,0.00471057,0.00471057,0.00471057
189,696.606,0.71924,0.48239,0.85623,0.9694,0.95712,0.98845,0.88348,0.50079,0.32954,0.81071,0.00468229,0.00468229,0.00468229
190,700.442,0.70364,0.47423,0.85579,0.96886,0.96388,0.98896,0.88965,0.49333,0.31943,0.80971,0.004654,0.004654,0.004654
191,704.193,0.69164,0.46862,0.85229,0.97059,0.9609,0.98791,0.88388,0.49433,0.32223,0.80978,0.00462571,0.00462571,0.00462571
192,707.861,0.686,0.46604,0.85133,0.9703,0.94525,0.98433,0.87594,0.51081,0.33843,0.81266,0.00459743,0.00459743,0.00459743
193,711.876,0.67367,0.46223,0.85127,0.96894,0.96319,0.98808,0.88317,0.50396,0.33117,0.81049,0.00456914,0.00456914,0.00456914
194,715.758,0.68232,0.47023,0.85203,0.95517,0.95033,0.97944,0.86583,0.52583,0.36415,0.8138,0.00454086,0.00454086,0.00454086
195,719.682,0.7116,0.48228,0.85352,0.97287,0.95535,0.98858,0.87735,0.518,0.3377,0.81265,0.00451257,0.00451257,0.00451257
196,723.522,0.70321,0.47302,0.85775,0.96019,0.95767,0.98551,0.87895,0.50718,0.33425,0.81227,0.00448429,0.00448429,0.00448429
197,727.225,0.68684,0.46356,0.85377,0.94801,0.93444,0.9708,0.86753,0.49805,0.35404,0.81042,0.004456,0.004456,0.004456
198,730.922,0.68862,0.46991,0.85205,0.93917,0.9308,0.97428,0.86988,0.49797,0.35299,0.81001,0.00442771,0.00442771,0.00442771
199,734.603,0.68684,0.46587,0.85248,0.94904,0.9483,0.98208,0.87721,0.50566,0.34748,0.81104,0.00439943,0.00439943,0.00439943
200,738.248,0.70254,0.4746,0.85273,0.94456,0.95811,0.98453,0.88109,0.49878,0.33335,0.81003,0.00437114,0.00437114,0.00437114
201,742.081,0.67919,0.45935,0.85498,0.9541,0.96938,0.98802,0.88823,0.49479,0.32477,0.81059,0.00434286,0.00434286,0.00434286
202,745.845,0.6874,0.46525,0.85274,0.97791,0.9536,0.98804,0.88654,0.49397,0.32573,0.80914,0.00431457,0.00431457,0.00431457
203,749.526,0.67836,0.46048,0.85275,0.97462,0.95423,0.98775,0.88335,0.4984,0.32197,0.80952,0.00428629,0.00428629,0.00428629
204,753.243,0.69658,0.46379,0.85411,0.97152,0.93362,0.984,0.87164,0.52167,0.34497,0.81365,0.004258,0.004258,0.004258
205,756.934,0.67315,0.45649,0.85055,0.97493,0.97089,0.98889,0.88821,0.49474,0.31776,0.80944,0.00422971,0.00422971,0.00422971
206,760.71,0.68728,0.46445,0.84961,0.97232,0.96082,0.98596,0.8855,0.48939,0.32354,0.80903,0.00420143,0.00420143,0.00420143
207,764.452,0.68344,0.45502,0.85313,0.95991,0.97461,0.98864,0.88714,0.48703,0.32264,0.80955,0.00417314,0.00417314,0.00417314
208,768.254,0.68193,0.46308,0.85289,0.97533,0.97256,0.98929,0.88585,0.50116,0.31853,0.81028,0.00414486,0.00414486,0.00414486
209,771.918,0.67429,0.45791,0.84675,0.92042,0.91569,0.95908,0.8587,0.49852,0.38002,0.81115,0.00411657,0.00411657,0.00411657
210,775.501,0.6896,0.46436,0.85397,0.96624,0.96294,0.9874,0.87909,0.51626,0.32711,0.81205,0.00408829,0.00408829,0.00408829
211,778.982,0.68929,0.46348,0.84973,0.95891,0.95084,0.98234,0.87883,0.4954,0.34103,0.80923,0.00406,0.00406,0.00406
212,782.506,0.69111,0.46475,0.85372,0.97458,0.95563,0.98904,0.88733,0.50704,0.32481,0.81198,0.00403171,0.00403171,0.00403171
213,786.272,0.68887,0.45991,0.85036,0.96235,0.96366,0.98677,0.88013,0.51245,0.32918,0.81015,0.00400343,0.00400343,0.00400343
214,790.14,0.7152,0.47468,0.85485,0.96805,0.96595,0.98781,0.88591,0.50388,0.33324,0.8087,0.00397514,0.00397514,0.00397514
215,793.862,0.67664,0.45197,0.85014,0.97023,0.97738,0.99013,0.89101,0.49499,0.31487,0.80898,0.00394686,0.00394686,0.00394686
216,797.57,0.68134,0.46029,0.84779,0.9673,0.96704,0.9895,0.88849,0.49499,0.31877,0.80793,0.00391857,0.00391857,0.00391857
217,801.234,0.6832,0.45552,0.85035,0.96854,0.97097,0.98974,0.88624,0.49378,0.31873,0.80771,0.00389029,0.00389029,0.00389029
218,805.078,0.6913,0.45937,0.84983,0.97458,0.96824,0.98986,0.89028,0.48693,0.31572,0.80665,0.003862,0.003862,0.003862
219,808.885,0.66501,0.44925,0.84841,0.97966,0.97069,0.99049,0.892,0.48448,0.30981,0.80743,0.00383371,0.00383371,0.00383371
220,812.589,0.65282,0.44192,0.84534,0.96955,0.96675,0.98924,0.88992,0.48449,0.31382,0.8065,0.00380543,0.00380543,0.00380543
221,816.379,0.65451,0.44154,0.84751,0.96277,0.96995,0.98698,0.88765,0.48333,0.31531,0.80733,0.00377714,0.00377714,0.00377714
222,820.142,0.67732,0.45275,0.84965,0.95951,0.93677,0.98072,0.87572,0.50601,0.33884,0.81047,0.00374886,0.00374886,0.00374886
223,823.802,0.67037,0.44945,0.84924,0.97167,0.97656,0.98948,0.89189,0.48606,0.3162,0.80794,0.00372057,0.00372057,0.00372057
224,827.581,0.6575,0.44724,0.84889,0.96471,0.96308,0.98611,0.88187,0.50254,0.3243,0.80909,0.00369229,0.00369229,0.00369229
225,831.314,0.66368,0.44428,0.8426,0.9745,0.96369,0.98927,0.88596,0.49689,0.31823,0.80876,0.003664,0.003664,0.003664
226,835.101,0.67949,0.45174,0.84813,0.94672,0.94189,0.97937,0.87401,0.52117,0.34641,0.8109,0.00363571,0.00363571,0.00363571
227,839.087,0.67175,0.44707,0.85122,0.96636,0.96993,0.98819,0.88996,0.48855,0.31342,0.80771,0.00360743,0.00360743,0.00360743
228,842.744,0.65602,0.43808,0.84576,0.95617,0.96012,0.98564,0.87689,0.51097,0.33427,0.81251,0.00357914,0.00357914,0.00357914
229,846.462,0.65747,0.43572,0.84422,0.95089,0.9426,0.98028,0.8771,0.48921,0.3379,0.80667,0.00355086,0.00355086,0.00355086
230,850.138,0.66541,0.44102,0.84546,0.95896,0.95988,0.986,0.88467,0.48462,0.32257,0.8053,0.00352257,0.00352257,0.00352257
231,853.902,0.6572,0.44177,0.84803,0.95914,0.97213,0.98793,0.89093,0.48628,0.31776,0.80671,0.00349429,0.00349429,0.00349429
232,857.541,0.66574,0.44793,0.84573,0.95822,0.94969,0.9844,0.88853,0.4814,0.3279,0.80571,0.003466,0.003466,0.003466
233,861.288,0.67034,0.44467,0.8474,0.94208,0.92566,0.96495,0.86416,0.48754,0.34212,0.8071,0.00343771,0.00343771,0.00343771
234,864.989,0.659,0.43389,0.84787,0.97369,0.96816,0.98935,0.89377,0.47549,0.30722,0.80583,0.00340943,0.00340943,0.00340943
235,869.032,0.64809,0.43264,0.84592,0.96572,0.96105,0.98871,0.88968,0.4836,0.31248,0.80665,0.00338114,0.00338114,0.00338114
236,872.993,0.66937,0.43895,0.84729,0.94484,0.94833,0.97476,0.87312,0.49302,0.33743,0.80855,0.00335286,0.00335286,0.00335286
237,876.974,0.65835,0.43516,0.8452,0.9543,0.97779,0.98937,0.89149,0.49576,0.31675,0.8091,0.00332457,0.00332457,0.00332457
238,880.795,0.64847,0.43096,0.84299,0.97674,0.97109,0.99023,0.89545,0.47857,0.30209,0.80578,0.00329629,0.00329629,0.00329629
239,884.549,0.65139,0.4312,0.83969,0.96274,0.97435,0.98879,0.89145,0.48087,0.31186,0.80643,0.003268,0.003268,0.003268
240,888.262,0.64965,0.4359,0.84896,0.96262,0.96783,0.9901,0.89381,0.47837,0.31497,0.8053,0.00323971,0.00323971,0.00323971
241,891.972,0.65331,0.43246,0.84653,0.97736,0.96965,0.98997,0.89506,0.48255,0.3065,0.80577,0.00321143,0.00321143,0.00321143
242,895.676,0.6723,0.4397,0.8493,0.98559,0.94233,0.98868,0.88819,0.49859,0.31072,0.80862,0.00318314,0.00318314,0.00318314
243,899.364,0.66438,0.42996,0.84609,0.9753,0.97515,0.9901,0.88948,0.49661,0.30973,0.80748,0.00315486,0.00315486,0.00315486
244,903.207,0.65875,0.43267,0.84731,0.9677,0.95234,0.98619,0.89081,0.48624,0.3132,0.8069,0.00312657,0.00312657,0.00312657
245,906.979,0.64908,0.42169,0.84495,0.97412,0.96345,0.9875,0.8878,0.48236,0.30485,0.806,0.00309829,0.00309829,0.00309829
246,910.633,0.64669,0.4287,0.84096,0.9666,0.94713,0.98478,0.8889,0.47712,0.32088,0.80473,0.00307,0.00307,0.00307
247,914.404,0.6461,0.42542,0.84457,0.97465,0.96296,0.98932,0.8927,0.48546,0.31487,0.80572,0.00304171,0.00304171,0.00304171
248,918.214,0.6401,0.42472,0.84212,0.9825,0.96471,0.98972,0.89464,0.4815,0.30541,0.80593,0.00301343,0.00301343,0.00301343
249,921.942,0.66139,0.44011,0.84712,0.96173,0.97151,0.98911,0.89168,0.47736,0.30847,0.80501,0.00298514,0.00298514,0.00298514
250,925.655,0.6583,0.43634,0.84893,0.96973,0.97255,0.98997,0.88901,0.51483,0.31258,0.81069,0.00295686,0.00295686,0.00295686
251,929.421,0.65094,0.42974,0.84448,0.98376,0.96625,0.99056,0.89574,0.47726,0.29875,0.80466,0.00292857,0.00292857,0.00292857
252,933.388,0.67413,0.43311,0.84431,0.97981,0.95538,0.98914,0.89148,0.48132,0.30662,0.80598,0.00290029,0.00290029,0.00290029
253,937.134,0.65488,0.4297,0.84325,0.9804,0.9699,0.98987,0.89278,0.47565,0.29855,0.8056,0.002872,0.002872,0.002872
254,940.985,0.64625,0.42391,0.84031,0.9715,0.96767,0.9891,0.89452,0.47598,0.30232,0.80514,0.00284371,0.00284371,0.00284371
255,944.694,0.65751,0.43056,0.8423,0.96749,0.97201,0.98885,0.89256,0.48315,0.30729,0.80596,0.00281543,0.00281543,0.00281543
256,948.495,0.64438,0.4285,0.84492,0.97719,0.96903,0.99019,0.89527,0.48422,0.29989,0.80611,0.00278714,0.00278714,0.00278714
257,952.245,0.6388,0.42256,0.84242,0.97544,0.97083,0.99024,0.89631,0.47318,0.30091,0.80439,0.00275886,0.00275886,0.00275886
258,955.905,0.64607,0.4202,0.84428,0.98343,0.9774,0.99091,0.89885,0.46897,0.29231,0.80306,0.00273057,0.00273057,0.00273057
259,959.722,0.64347,0.42184,0.84375,0.97656,0.97364,0.98966,0.89486,0.47642,0.29916,0.80421,0.00270229,0.00270229,0.00270229
260,963.806,0.63352,0.41845,0.84358,0.97216,0.95743,0.98838,0.89567,0.46797,0.30379,0.8036,0.002674,0.002674,0.002674
261,967.491,0.63628,0.42045,0.84167,0.95924,0.95974,0.9867,0.89201,0.47312,0.30705,0.80422,0.00264571,0.00264571,0.00264571
262,971.224,0.65438,0.42685,0.84233,0.97439,0.96953,0.98894,0.89572,0.47402,0.30078,0.80474,0.00261743,0.00261743,0.00261743
263,975.043,0.64074,0.41994,0.83897,0.97561,0.96055,0.98938,0.8941,0.47927,0.30324,0.80458,0.00258914,0.00258914,0.00258914
264,978.798,0.64183,0.42037,0.84376,0.96532,0.96915,0.98675,0.88786,0.49241,0.31149,0.8058,0.00256086,0.00256086,0.00256086
265,982.472,0.63904,0.42181,0.84293,0.97631,0.96276,0.98866,0.8982,0.47288,0.30031,0.80368,0.00253257,0.00253257,0.00253257
266,986.203,0.64171,0.42072,0.8397,0.97189,0.97422,0.989,0.89386,0.47729,0.30045,0.80464,0.00250429,0.00250429,0.00250429
267,989.884,0.65304,0.42409,0.84368,0.97731,0.97075,0.98982,0.89653,0.47858,0.30228,0.80404,0.002476,0.002476,0.002476
268,993.646,0.64902,0.42129,0.8442,0.96578,0.96971,0.98886,0.89656,0.47016,0.30188,0.80317,0.00244771,0.00244771,0.00244771
269,997.721,0.63097,0.40747,0.83859,0.9549,0.9738,0.98854,0.89184,0.47877,0.30478,0.80473,0.00241943,0.00241943,0.00241943
270,1001.63,0.63985,0.41807,0.83749,0.98411,0.9712,0.99006,0.89965,0.47584,0.29641,0.8037,0.00239114,0.00239114,0.00239114
271,1005.41,0.6437,0.4149,0.83974,0.98419,0.96972,0.99097,0.89482,0.47276,0.29909,0.80355,0.00236286,0.00236286,0.00236286
272,1009.23,0.63603,0.41585,0.84261,0.97888,0.9762,0.99112,0.89712,0.47738,0.29742,0.80389,0.00233457,0.00233457,0.00233457
273,1012.92,0.63017,0.41562,0.83807,0.97681,0.97333,0.99052,0.89928,0.46967,0.29489,0.8029,0.00230629,0.00230629,0.00230629
274,1016.6,0.63471,0.41445,0.83936,0.96859,0.96859,0.98986,0.89766,0.47321,0.29834,0.80317,0.002278,0.002278,0.002278
275,1020.52,0.6332,0.41167,0.8405,0.98285,0.97075,0.99038,0.90009,0.47037,0.2923,0.80244,0.00224971,0.00224971,0.00224971
276,1024.36,0.65008,0.41893,0.83935,0.97427,0.96346,0.98893,0.89558,0.46737,0.30047,0.80238,0.00222143,0.00222143,0.00222143
277,1028.46,0.63691,0.41386,0.83964,0.98101,0.97369,0.98983,0.89915,0.47206,0.29749,0.80391,0.00219314,0.00219314,0.00219314
278,1032.19,0.63313,0.41363,0.83432,0.97061,0.97707,0.99,0.89718,0.47451,0.30207,0.8033,0.00216486,0.00216486,0.00216486
279,1035.89,0.62624,0.40741,0.83877,0.97537,0.97268,0.99008,0.89835,0.46934,0.29615,0.80298,0.00213657,0.00213657,0.00213657
280,1039.76,0.62081,0.40505,0.83775,0.96896,0.9666,0.98906,0.8946,0.47634,0.29811,0.80424,0.00210829,0.00210829,0.00210829
281,1043.72,0.631,0.40621,0.83818,0.96567,0.9492,0.98516,0.89015,0.47258,0.31056,0.80328,0.00208,0.00208,0.00208
282,1047.55,0.63617,0.40954,0.84312,0.98755,0.95663,0.9915,0.90028,0.47698,0.29546,0.80334,0.00205171,0.00205171,0.00205171
283,1051.55,0.62953,0.40557,0.83638,0.97269,0.97495,0.99007,0.89793,0.47411,0.29577,0.80332,0.00202343,0.00202343,0.00202343
284,1055.44,0.62303,0.40236,0.83576,0.98045,0.95687,0.98906,0.89683,0.47396,0.29888,0.80327,0.00199514,0.00199514,0.00199514
285,1059.37,0.63113,0.40736,0.84056,0.96726,0.96424,0.98896,0.89814,0.4712,0.30042,0.80314,0.00196686,0.00196686,0.00196686
286,1063.09,0.64268,0.41122,0.83935,0.98138,0.96733,0.9905,0.8995,0.47103,0.29539,0.80379,0.00193857,0.00193857,0.00193857
287,1066.79,0.63168,0.41013,0.83876,0.95976,0.98063,0.99015,0.89589,0.47696,0.29901,0.80397,0.00191029,0.00191029,0.00191029
288,1070.61,0.64514,0.40947,0.83837,0.97157,0.9678,0.99016,0.89711,0.47957,0.29813,0.80438,0.001882,0.001882,0.001882
289,1074.53,0.63186,0.40365,0.83825,0.9852,0.95924,0.99032,0.8971,0.47964,0.29519,0.80491,0.00185371,0.00185371,0.00185371
290,1078.42,0.63296,0.405,0.84235,0.97923,0.97199,0.99081,0.89821,0.47,0.28936,0.80371,0.00182543,0.00182543,0.00182543
291,1082.32,0.61907,0.3952,0.83989,0.97897,0.97481,0.99071,0.90002,0.46722,0.2894,0.80316,0.00179714,0.00179714,0.00179714
292,1086.11,0.62653,0.40848,0.84019,0.96821,0.96505,0.98713,0.895,0.46978,0.29855,0.80278,0.00176886,0.00176886,0.00176886
293,1090.08,0.62699,0.40202,0.83942,0.97807,0.97891,0.99048,0.89756,0.46587,0.28755,0.80173,0.00174057,0.00174057,0.00174057
294,1093.78,0.62947,0.40565,0.83857,0.97822,0.96665,0.98982,0.89835,0.46509,0.29762,0.80176,0.00171229,0.00171229,0.00171229
295,1097.56,0.62339,0.40188,0.83779,0.97994,0.96937,0.99016,0.8985,0.46499,0.29211,0.80161,0.001684,0.001684,0.001684
296,1101.42,0.63227,0.4036,0.83856,0.97646,0.97751,0.99149,0.90093,0.47288,0.28658,0.80279,0.00165571,0.00165571,0.00165571
297,1105.21,0.62164,0.39767,0.83653,0.98604,0.96619,0.99128,0.90047,0.4666,0.28677,0.80204,0.00162743,0.00162743,0.00162743
298,1109.01,0.61902,0.39551,0.83758,0.97346,0.9791,0.99155,0.90183,0.46526,0.2876,0.80222,0.00159914,0.00159914,0.00159914
299,1112.94,0.61087,0.39823,0.83766,0.9774,0.9745,0.99132,0.90181,0.46515,0.28697,0.80185,0.00157086,0.00157086,0.00157086
300,1116.63,0.62326,0.40203,0.8345,0.96862,0.95774,0.98492,0.88965,0.47071,0.30019,0.80292,0.00154257,0.00154257,0.00154257
301,1120.28,0.61752,0.39807,0.83552,0.97487,0.97674,0.99067,0.89947,0.46556,0.29052,0.80149,0.00151429,0.00151429,0.00151429
302,1123.96,0.63172,0.4027,0.83661,0.9823,0.9771,0.99177,0.90401,0.46925,0.28751,0.80199,0.001486,0.001486,0.001486
303,1127.56,0.62431,0.3999,0.83676,0.97893,0.97737,0.99191,0.9043,0.46316,0.28558,0.80155,0.00145771,0.00145771,0.00145771
304,1131.19,0.6263,0.40061,0.83694,0.98283,0.97844,0.99195,0.90249,0.46191,0.28383,0.80092,0.00142943,0.00142943,0.00142943
305,1134.77,0.608,0.39464,0.83675,0.98205,0.9835,0.99172,0.90257,0.46868,0.28494,0.80212,0.00140114,0.00140114,0.00140114
306,1138.32,0.63094,0.39948,0.83905,0.98148,0.97175,0.99005,0.89949,0.4768,0.29081,0.80365,0.00137286,0.00137286,0.00137286
307,1141.91,0.61626,0.3962,0.83361,0.98128,0.97168,0.99036,0.89802,0.46572,0.29046,0.80172,0.00134457,0.00134457,0.00134457
308,1145.55,0.61957,0.40221,0.83631,0.98704,0.97627,0.99171,0.90252,0.46218,0.28675,0.80128,0.00131629,0.00131629,0.00131629
309,1149.4,0.61946,0.39647,0.8345,0.97771,0.98303,0.99148,0.90433,0.46464,0.28566,0.80078,0.001288,0.001288,0.001288
310,1153.45,0.61386,0.39492,0.83725,0.97552,0.98141,0.99137,0.90395,0.46151,0.28252,0.80052,0.00125971,0.00125971,0.00125971
311,1157.11,0.61205,0.39152,0.83585,0.97947,0.98129,0.99143,0.90309,0.46451,0.28417,0.80127,0.00123143,0.00123143,0.00123143
312,1160.76,0.62729,0.39707,0.83825,0.97905,0.98233,0.99128,0.90087,0.47191,0.28699,0.8019,0.00120314,0.00120314,0.00120314
313,1164.4,0.61454,0.39535,0.83631,0.97772,0.98055,0.99107,0.90159,0.46644,0.28514,0.80188,0.00117486,0.00117486,0.00117486
314,1168.05,0.61045,0.39477,0.83776,0.97964,0.96882,0.9903,0.90159,0.46358,0.28804,0.80097,0.00114657,0.00114657,0.00114657
315,1171.71,0.61433,0.39557,0.83525,0.97987,0.9678,0.98958,0.8995,0.46255,0.28889,0.80146,0.00111829,0.00111829,0.00111829
316,1175.35,0.61336,0.39444,0.83535,0.97247,0.98037,0.99148,0.90206,0.46186,0.28466,0.80124,0.00109,0.00109,0.00109
317,1178.95,0.60876,0.39105,0.83661,0.969,0.98153,0.99154,0.90455,0.46124,0.28422,0.80077,0.00106171,0.00106171,0.00106171
318,1182.59,0.6172,0.39609,0.83585,0.97769,0.97731,0.99159,0.90545,0.46132,0.28301,0.80081,0.00103343,0.00103343,0.00103343
319,1186.32,0.60771,0.3896,0.83734,0.98044,0.97713,0.99122,0.90246,0.46749,0.28361,0.8016,0.00100514,0.00100514,0.00100514
320,1189.97,0.60628,0.38198,0.83405,0.98035,0.98182,0.99122,0.90273,0.46002,0.28112,0.80047,0.000976857,0.000976857,0.000976857
321,1193.59,0.62447,0.39374,0.8358,0.98073,0.98051,0.99133,0.90355,0.46814,0.28392,0.80139,0.000948571,0.000948571,0.000948571
322,1197.27,0.61033,0.38865,0.83119,0.98121,0.97342,0.99165,0.90161,0.46679,0.28395,0.80152,0.000920286,0.000920286,0.000920286
323,1201.02,0.6089,0.38679,0.83228,0.97717,0.98171,0.99175,0.90601,0.4616,0.2822,0.80059,0.000892,0.000892,0.000892
324,1204.69,0.60935,0.38817,0.83397,0.97408,0.9832,0.99124,0.90326,0.46171,0.28118,0.80061,0.000863714,0.000863714,0.000863714
325,1208.35,0.6081,0.38413,0.83308,0.9821,0.97376,0.99085,0.90231,0.4616,0.2826,0.80119,0.000835429,0.000835429,0.000835429
326,1211.99,0.61219,0.3894,0.83383,0.98136,0.97892,0.99143,0.9054,0.46109,0.28336,0.80033,0.000807143,0.000807143,0.000807143
327,1215.65,0.60486,0.38694,0.83564,0.97845,0.97805,0.99161,0.9039,0.46276,0.28241,0.80117,0.000778857,0.000778857,0.000778857
328,1219.45,0.61816,0.39272,0.83399,0.97886,0.98383,0.99102,0.90088,0.46688,0.28036,0.80136,0.000750571,0.000750571,0.000750571
329,1223.18,0.60292,0.38606,0.83451,0.97971,0.98123,0.99116,0.90246,0.4643,0.2824,0.8013,0.000722286,0.000722286,0.000722286
330,1226.89,0.60872,0.38773,0.83755,0.98101,0.97952,0.99093,0.90341,0.46439,0.28192,0.80121,0.000694,0.000694,0.000694
331,1230.63,0.61205,0.38973,0.83353,0.97175,0.97826,0.99114,0.90437,0.46303,0.2832,0.80106,0.000665714,0.000665714,0.000665714
332,1234.28,0.60339,0.38556,0.83484,0.97706,0.98219,0.99134,0.90677,0.45891,0.28036,0.80053,0.000637429,0.000637429,0.000637429
333,1237.95,0.6056,0.38154,0.8364,0.97282,0.9816,0.99154,0.90609,0.46019,0.28015,0.8009,0.000609143,0.000609143,0.000609143
334,1241.62,0.61313,0.3863,0.83214,0.97982,0.98056,0.99134,0.90396,0.45791,0.28008,0.80056,0.000580857,0.000580857,0.000580857
335,1245.26,0.59359,0.37515,0.8297,0.97702,0.98194,0.99105,0.90141,0.4605,0.28214,0.80094,0.000552571,0.000552571,0.000552571
336,1249.05,0.60111,0.38569,0.83207,0.98069,0.98659,0.99135,0.90615,0.4582,0.27951,0.80069,0.000524286,0.000524286,0.000524286
337,1252.73,0.60345,0.38484,0.83377,0.98371,0.98319,0.99159,0.9066,0.4578,0.27709,0.80051,0.000496,0.000496,0.000496
338,1256.35,0.59365,0.37586,0.82992,0.98246,0.97676,0.99108,0.90482,0.46275,0.28117,0.80095,0.000467714,0.000467714,0.000467714
339,1260.12,0.59046,0.37271,0.83155,0.98097,0.97971,0.99074,0.90399,0.45967,0.28009,0.8008,0.000439429,0.000439429,0.000439429
340,1263.76,0.59635,0.37818,0.83196,0.98216,0.97957,0.99146,0.90605,0.45944,0.27841,0.80035,0.000411143,0.000411143,0.000411143
341,1278.33,0.56206,0.34664,0.83538,0.97576,0.97597,0.99137,0.9002,0.48301,0.28682,0.80301,0.000382857,0.000382857,0.000382857
342,1281.81,0.55493,0.33236,0.8331,0.97775,0.96204,0.99023,0.90269,0.46745,0.28737,0.80165,0.000354571,0.000354571,0.000354571
343,1285.12,0.54503,0.32616,0.83388,0.98344,0.9728,0.99101,0.90465,0.46743,0.28224,0.80173,0.000326286,0.000326286,0.000326286
344,1288.43,0.54644,0.32482,0.83086,0.97703,0.98239,0.99124,0.90088,0.46782,0.2811,0.80161,0.000298,0.000298,0.000298
345,1291.75,0.54203,0.31936,0.8284,0.97697,0.98308,0.99152,0.90065,0.46095,0.28044,0.80063,0.000269714,0.000269714,0.000269714
346,1295.06,0.54157,0.32041,0.834,0.97567,0.9808,0.99183,0.90289,0.46531,0.27944,0.80079,0.000241429,0.000241429,0.000241429
347,1298.38,0.5416,0.32009,0.82851,0.9738,0.98664,0.99198,0.90253,0.46024,0.27701,0.80016,0.000213143,0.000213143,0.000213143
348,1301.69,0.5373,0.31652,0.83012,0.97825,0.98464,0.99188,0.90449,0.45904,0.2762,0.80003,0.000184857,0.000184857,0.000184857
349,1305.08,0.53358,0.31432,0.82778,0.97946,0.98487,0.99173,0.90578,0.4589,0.27725,0.79997,0.000156571,0.000156571,0.000156571
350,1308.39,0.54047,0.32121,0.83046,0.97973,0.98253,0.9917,0.90459,0.45829,0.27714,0.8,0.000128286,0.000128286,0.000128286
