epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,669.826,0.71212,0.47936,0.86228,0.8685,0.88302,0.94918,0.83858,0.5189,0.44074,0.81292,0.00660571,0.00660571,0.00660571
122,675.287,0.66465,0.45269,0.85516,0.96881,0.94746,0.98496,0.88232,0.48821,0.34304,0.81007,0.00657743,0.00657743,0.00657743
123,680.871,0.68034,0.46494,0.85987,0.9585,0.94268,0.98602,0.87877,0.50305,0.34411,0.81206,0.00654914,0.00654914,0.00654914
124,686.326,0.67127,0.45182,0.85434,0.97663,0.95711,0.98707,0.87878,0.50745,0.32331,0.80938,0.00652086,0.00652086,0.00652086
125,691.774,0.70353,0.46647,0.85935,0.97404,0.95732,0.98649,0.87957,0.49351,0.33119,0.81091,0.00649257,0.00649257,0.00649257
126,697.175,0.67556,0.45317,0.85311,0.96568,0.9609,0.98713,0.87771,0.50367,0.33312,0.81027,0.00646429,0.00646429,0.00646429
127,702.613,0.67006,0.45395,0.85259,0.96507,0.96133,0.98633,0.88164,0.48799,0.32845,0.8084,0.006436,0.006436,0.006436
128,708.068,0.69186,0.46433,0.85587,0.95957,0.94137,0.98333,0.88191,0.49755,0.34427,0.80891,0.00640771,0.00640771,0.00640771
129,713.605,0.71769,0.47514,0.86079,0.96001,0.96959,0.98756,0.88403,0.49689,0.32162,0.80904,0.00637943,0.00637943,0.00637943
130,719.062,0.69465,0.46823,0.86248,0.95633,0.96714,0.98496,0.87645,0.50739,0.33757,0.81182,0.00635114,0.00635114,0.00635114
131,724.514,0.69016,0.45846,0.85878,0.85476,0.85937,0.92674,0.81812,0.51847,0.4828,0.81776,0.00632286,0.00632286,0.00632286
132,729.959,0.66797,0.43829,0.8527,0.97089,0.95649,0.98861,0.88722,0.4887,0.32381,0.80646,0.00629457,0.00629457,0.00629457
133,735.419,0.68739,0.45454,0.85694,0.97154,0.9418,0.98531,0.87797,0.50888,0.3367,0.81204,0.00626629,0.00626629,0.00626629
134,740.926,0.69055,0.4522,0.85404,0.97533,0.94945,0.9889,0.87759,0.51796,0.33068,0.8093,0.006238,0.006238,0.006238
135,746.415,0.70591,0.45894,0.85901,0.97628,0.96721,0.9908,0.86987,0.54723,0.33946,0.81598,0.00620971,0.00620971,0.00620971
136,751.824,0.70234,0.44789,0.85945,0.96365,0.94055,0.98596,0.87669,0.50855,0.33508,0.81078,0.00618143,0.00618143,0.00618143
137,757.285,0.69779,0.45137,0.85752,0.9767,0.95912,0.98935,0.8767,0.52171,0.32907,0.81244,0.00615314,0.00615314,0.00615314
138,762.71,0.66312,0.43209,0.85528,0.96308,0.94362,0.98275,0.8792,0.48852,0.33445,0.80923,0.00612486,0.00612486,0.00612486
139,768.17,0.66716,0.43702,0.84884,0.98169,0.9609,0.99079,0.88918,0.47611,0.31243,0.80541,0.00609657,0.00609657,0.00609657
140,773.722,0.66433,0.43712,0.85071,0.94233,0.96219,0.98346,0.88393,0.47762,0.32742,0.80396,0.00606829,0.00606829,0.00606829
141,779.151,0.68079,0.45274,0.85327,0.96671,0.94545,0.98697,0.88634,0.48073,0.3253,0.80631,0.00604,0.00604,0.00604
142,784.585,0.64402,0.42625,0.8478,0.95178,0.95728,0.98567,0.8859,0.48744,0.33482,0.80819,0.00601171,0.00601171,0.00601171
143,789.965,0.67855,0.44299,0.85446,0.9804,0.9557,0.98838,0.88807,0.48321,0.31804,0.80576,0.00598343,0.00598343,0.00598343
144,795.35,0.66611,0.43497,0.85103,0.97036,0.96599,0.98843,0.88538,0.48275,0.31852,0.80791,0.00595514,0.00595514,0.00595514
145,800.781,0.66142,0.42944,0.84887,0.97141,0.97032,0.9911,0.89548,0.48701,0.31259,0.80526,0.00592686,0.00592686,0.00592686
146,806.319,0.67253,0.43615,0.85019,0.95725,0.93816,0.97992,0.87177,0.513,0.33336,0.80983,0.00589857,0.00589857,0.00589857
147,811.732,0.667,0.42823,0.84834,0.98081,0.9534,0.98953,0.88831,0.49617,0.31294,0.80741,0.00587029,0.00587029,0.00587029
148,817.126,0.66592,0.42906,0.84716,0.97922,0.96906,0.99105,0.89156,0.48713,0.30728,0.8061,0.005842,0.005842,0.005842
149,822.536,0.64019,0.41396,0.84239,0.97506,0.97313,0.99018,0.89148,0.47952,0.31325,0.80474,0.00581371,0.00581371,0.00581371
150,827.935,0.65487,0.42189,0.84877,0.96485,0.95557,0.98785,0.89443,0.47742,0.31985,0.80516,0.00578543,0.00578543,0.00578543
151,833.382,0.65617,0.43076,0.8494,0.9807,0.96045,0.98972,0.89554,0.48414,0.3167,0.80667,0.00575714,0.00575714,0.00575714
152,838.96,0.65092,0.42684,0.8443,0.97504,0.97344,0.9918,0.88943,0.48542,0.31261,0.80566,0.00572886,0.00572886,0.00572886
153,844.389,0.65164,0.42672,0.84822,0.98544,0.94357,0.98865,0.88799,0.48402,0.31478,0.80632,0.00570057,0.00570057,0.00570057
154,849.803,0.64089,0.4152,0.84498,0.98677,0.96521,0.9916,0.8924,0.4758,0.30242,0.80435,0.00567229,0.00567229,0.00567229
